date,name,ticker,amount,type
12/21/2021,"Jerry Moran,",PII,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",PFE,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",KMB,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",CMCSA,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",CSCO,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",CI,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",BK,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",USB,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",MSFT,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",KR,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",GILD,"$1,001 - $15,000",Sale (Full)
12/21/2021,"Jerry Moran,",FB,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",XOM,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",DVA,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",CVS,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",BAC,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",AAPL,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",GOOG,"$1,001 - $15,000",Sale (Partial)
12/21/2021,"Jerry Moran,",VZ,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",PII,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",PFE,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",KMB,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",CMCSA,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",CSCO,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",CI,"$1,001 - $15,000",Purchase
12/21/2021,"Jerry Moran,",BK,"$1,001 - $15,000",Purchase
12/15/2021,Shelley M Capito,NVS,"$1,001 - $15,000",Sale (Full)
12/28/2021,Shelley M Capito,VZ,"$1,001 - $15,000",Sale (Partial)
12/17/2021,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
12/28/2021,Shelley M Capito,SMFG,"$1,001 - $15,000",Sale (Partial)
12/15/2021,Shelley M Capito,AMGN,"$1,001 - $15,000",Purchase
12/17/2021,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
12/17/2021,Shelley M Capito,C,"$1,001 - $15,000",Sale (Partial)
12/28/2021,Shelley M Capito,SMFG,"$1,001 - $15,000",Sale (Partial)
12/15/2021,Shelley M Capito,AMGN,"$1,001 - $15,000",Purchase
12/22/2021,Thomas H Tuberville,AAPL,"$50,001 - $100,000",Sale (Partial)
12/29/2021,Thomas H Tuberville,PYPL,"$15,001 - $50,000",Sale (Full)
12/29/2021,Thomas H Tuberville,QQQ,"$1,001 - $15,000",Purchase
12/27/2021,Thomas H Tuberville,ECOM,"$15,001 - $50,000",Sale (Full)
12/23/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Purchase
12/23/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
12/23/2021,Thomas H Tuberville,ECOM,"$15,001 - $50,000",Sale (Full)
12/23/2021,Thomas H Tuberville,BABA,"$50,001 - $100,000",Sale (Partial)
12/21/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Purchase
12/15/2021,Thomas H Tuberville,BABA,"$50,001 - $100,000",Purchase
12/14/2021,Thomas H Tuberville,BABA,"$50,001 - $100,000",Purchase
12/13/2021,Thomas H Tuberville,SSYS,"$15,001 - $50,000",Purchase
12/28/2021,"William F Hagerty, IV",DDOG,"$15,001 - $50,000",Sale (Full)
12/23/2021,"William F Hagerty, IV",RHP,"$100,001 - $250,000",Sale (Full)
12/23/2021,"William F Hagerty, IV",RNR,"$250,001 - $500,000",Sale (Partial)
12/23/2021,"William F Hagerty, IV",RHP,"$15,001 - $50,000",Sale (Partial)
12/28/2021,"William F Hagerty, IV",RNR,"$250,001 - $500,000",Sale (Partial)
12/29/2021,"William F Hagerty, IV",PNFP,"$100,001 - $250,000",Sale (Partial)
12/29/2021,"William F Hagerty, IV",ENVA,"$15,001 - $50,000",Sale (Full)
12/29/2021,"William F Hagerty, IV",CCEP,"$50,001 - $100,000",Sale (Full)
12/29/2021,"William F Hagerty, IV",BKEP,"$15,001 - $50,000",Sale (Full)
12/29/2021,"William F Hagerty, IV",NS,"$50,001 - $100,000",Sale (Full)
12/29/2021,"William F Hagerty, IV",CLDT,"$1,001 - $15,000",Sale (Full)
01/03/2022,Gary C Peters,IBM,"$1,001 - $15,000",Purchase
12/07/2021,Gary C Peters,HBAN,"$1,001 - $15,000",Purchase
12/31/2021,Thomas R Carper,SBIO,"$1,001 - $15,000",Sale (Partial)
12/21/2021,Thomas R Carper,CEM,"$1,001 - $15,000",Sale (Full)
12/16/2021,"William F Hagerty, IV",VRM,"$1,001 - $15,000",Sale (Full)
12/01/2021,"William F Hagerty, IV",CTAA,"$50,001 - $100,000",Sale (Full)
12/03/2021,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
11/01/2021,John W Hickenlooper,PYPL,"$250,001 - $500,000",Sale (Full)
11/01/2021,John W Hickenlooper,NVDA,"$500,001 - $1,000,000",Sale (Full)
11/01/2021,John W Hickenlooper,MSFT,"$250,001 - $500,000",Sale (Full)
10/27/2021,John W Hickenlooper,FB,"$250,001 - $500,000",Sale (Full)
10/29/2021,John W Hickenlooper,AAPL,"$250,001 - $500,000",Sale (Full)
10/29/2021,John W Hickenlooper,AMZN,"$250,001 - $500,000",Sale (Full)
11/01/2021,John W Hickenlooper,GOOGL,"$250,001 - $500,000",Sale (Full)
11/08/2021,John W Hickenlooper,TTD,"$15,001 - $50,000",Sale (Partial)
11/22/2021,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Purchase
11/22/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
11/22/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Purchase
11/22/2021,Thomas H Tuberville,AAPL,"$1,001 - $15,000",Purchase
11/22/2021,Thomas H Tuberville,OXY,"$50,001 - $100,000",Sale (Full)
11/17/2021,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Sale (Partial)
11/17/2021,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Sale (Full)
11/17/2021,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Sale (Full)
11/12/2021,Thomas H Tuberville,ADBE,"$1,001 - $15,000",Purchase
11/08/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Sale (Full)
11/08/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
11/08/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Sale (Full)
11/08/2021,Thomas H Tuberville,CLF,"$100,001 - $250,000",Purchase
11/05/2021,Thomas H Tuberville,F,"$1,001 - $15,000",Purchase
11/05/2021,Thomas H Tuberville,F,"$1,001 - $15,000",Purchase
11/04/2021,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Sale (Full)
11/02/2021,Thomas H Tuberville,SCCO,"$1,001 - $15,000",Purchase
11/02/2021,Thomas H Tuberville,SCCO,"$1,001 - $15,000",Sale (Full)
11/02/2021,Thomas H Tuberville,SCCO,"$1,001 - $15,000",Sale (Full)
11/02/2021,Thomas H Tuberville,SCCO,"$100,001 - $250,000",Purchase
11/29/2021,Gary C Peters,CAG,"$1,001 - $15,000",Purchase
11/29/2021,Gary C Peters,OFC,"$1,001 - $15,000",Purchase
11/29/2021,Thomas R Carper,SBIO,"$1,001 - $15,000",Purchase
11/29/2021,Thomas R Carper,BMY,"$1,001 - $15,000",Purchase
11/26/2021,Thomas R Carper,CONE,"$1,001 - $15,000",Sale (Full)
11/26/2021,Thomas R Carper,GLPI,"$1,001 - $15,000",Purchase
11/26/2021,Thomas R Carper,QS,"$1,001 - $15,000",Sale (Full)
11/26/2021,Thomas R Carper,LITE,"$1,001 - $15,000",Purchase
11/16/2021,Thomas R Carper,GLPI,"$1,001 - $15,000",Purchase
11/16/2021,Thomas R Carper,COR,"$1,001 - $15,000",Sale (Full)
11/16/2021,Thomas R Carper,CONE,"$1,001 - $15,000",Sale (Full)
11/08/2021,"William F Hagerty, IV",DDOG,"$1,000,001 - $5,000,000",Sale (Partial)
10/28/2021,John W Hickenlooper,CVX,"$100,001 - $250,000",Sale (Full)
10/14/2021,Mark R Warner,ROAD,"$50,001 - $100,000",Sale (Full)
10/15/2021,Patrick J Toomey,SPG,"$1,001 - $15,000",Purchase
10/13/2021,Shelley M Capito,PPG,"$1,001 - $15,000",Purchase
10/26/2021,Thomas H Tuberville,QCOM,"$1,001 - $15,000",Sale (Full)
10/26/2021,Thomas H Tuberville,RMD,"$1,001 - $15,000",Sale (Full)
10/26/2021,Thomas H Tuberville,APAM,"$1,001 - $15,000",Sale (Full)
10/26/2021,Thomas H Tuberville,AON,"$1,001 - $15,000",Sale (Full)
10/21/2021,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
10/18/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Purchase
10/18/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
10/18/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
10/18/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
10/18/2021,Thomas H Tuberville,INTC,"$50,001 - $100,000",Purchase
10/18/2021,Thomas H Tuberville,AA,"$100,001 - $250,000",Sale (Full)
10/18/2021,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Full)
10/18/2021,Thomas H Tuberville,X,"$100,001 - $250,000",Purchase
10/15/2021,Thomas H Tuberville,INTC,"$15,001 - $50,000",Purchase
10/15/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Sale (Full)
10/18/2021,Thomas H Tuberville,GE,"$15,001 - $50,000",Sale (Full)
10/18/2021,Thomas H Tuberville,UAA,"$15,001 - $50,000",Sale (Full)
10/18/2021,Thomas H Tuberville,UA,"$15,001 - $50,000",Sale (Full)
10/18/2021,Thomas H Tuberville,BDX,"$15,001 - $50,000",Sale (Full)
10/18/2021,Thomas H Tuberville,D,"$15,001 - $50,000",Sale (Full)
10/18/2021,Thomas H Tuberville,DOW,"$1,001 - $15,000",Sale (Full)
10/18/2021,Thomas H Tuberville,GD,"$15,001 - $50,000",Sale (Full)
10/22/2021,Thomas R Carper,SNOW,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,PG,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,NFLX,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,MPWR,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,KEYS,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,KLAC,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,JNJ,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,INTU,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,GNRC,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,EL,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,EXP,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,DEO,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,CTAS,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,CABO,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,BKE,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,ALLE,"$1,001 - $15,000",Purchase
09/30/2021,Thomas H Tuberville,APD,"$1,001 - $15,000",Purchase
09/29/2021,Thomas H Tuberville,WAL,"$1,001 - $15,000",Sale (Full)
09/29/2021,Thomas H Tuberville,MMM,"$1,001 - $15,000",Sale (Full)
09/29/2021,Thomas H Tuberville,DECK,"$1,001 - $15,000",Sale (Full)
09/29/2021,Thomas H Tuberville,CLX,"$1,001 - $15,000",Sale (Full)
09/29/2021,Thomas H Tuberville,CHE,"$1,001 - $15,000",Sale (Full)
09/29/2021,Thomas H Tuberville,BHP,"$1,001 - $15,000",Sale (Full)
09/29/2021,Thomas H Tuberville,ATHM,"$1,001 - $15,000",Sale (Full)
09/29/2021,Thomas H Tuberville,AME,"$1,001 - $15,000",Sale (Full)
09/20/2021,Thomas H Tuberville,SSYS,"$50,001 - $100,000",Purchase
09/20/2021,Thomas H Tuberville,X,"$15,001 - $50,000",Sale (Full)
09/13/2021,Thomas H Tuberville,BABA,"$1,001 - $15,000",Sale (Full)
09/13/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Sale (Full)
09/13/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Sale (Full)
09/13/2021,Thomas H Tuberville,BABA,"$50,001 - $100,000",Purchase
09/03/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Purchase
09/03/2021,Cynthia M Lummis,J,"$1,001 - $15,000",Purchase
08/16/2021,Cynthia M Lummis,BTC,"$50,001 - $100,000",Purchase
09/28/2021,Thomas R Carper,GOOG,"$1,001 - $15,000",Sale (Partial)
09/28/2021,Thomas R Carper,AAPL,"$15,001 - $50,000",Sale (Partial)
09/27/2021,Roy Blunt,NRDY,"$1,001 - $15,000",Purchase
08/25/2021,Shelley M Capito,AAPL,"$1,001 - $15,000",Purchase
08/17/2021,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
08/17/2021,Shelley M Capito,AAPL,"$1,001 - $15,000",Sale (Partial)
08/30/2021,Sheldon Whitehouse,BABA,"$1,001 - $15,000",Sale (Full)
08/30/2021,Sheldon Whitehouse,MCHP,"$15,001 - $50,000",Sale (Full)
08/30/2021,Sheldon Whitehouse,T,"$15,001 - $50,000",Sale (Full)
08/30/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
08/30/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
08/30/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
08/27/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Purchase
08/18/2021,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Purchase
08/12/2021,Thomas H Tuberville,SSBK,"$50,001 - $100,000",Purchase
08/10/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
08/02/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
08/02/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
08/23/2021,Thomas R Carper,LMRK,"$1,001 - $15,000",Sale (Full)
08/11/2021,Thomas R Carper,WW,"$1,001 - $15,000",Purchase
08/04/2021,Thomas R Carper,ARE,"$1,001 - $15,000",Sale (Partial)
08/04/2021,Thomas R Carper,COR,"$1,001 - $15,000",Purchase
07/30/2021,Thomas H Tuberville,F,"$15,001 - $50,000",Sale (Full)
07/29/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Purchase
07/28/2021,Thomas H Tuberville,NVDA,"$15,001 - $50,000",Sale (Full)
07/21/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
07/21/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
07/21/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
07/21/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Sale (Full)
07/21/2021,Thomas H Tuberville,CLF,"$100,001 - $250,000",Purchase
07/20/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
07/20/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
07/19/2021,Thomas H Tuberville,CLF,"$50,001 - $100,000",Sale (Full)
07/19/2021,Thomas H Tuberville,AA,"$50,001 - $100,000",Sale (Full)
07/14/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Sale (Full)
07/14/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Purchase
07/06/2021,Thomas H Tuberville,QQQ,"$1,001 - $15,000",Purchase
07/01/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
07/16/2021,Thomas H Tuberville,CRWD,"$15,001 - $50,000",Purchase
07/16/2021,Thomas H Tuberville,NWL,"$15,001 - $50,000",Purchase
07/16/2021,Thomas H Tuberville,PEGA,"$15,001 - $50,000",Purchase
07/16/2021,Thomas H Tuberville,PEP,"$15,001 - $50,000",Purchase
07/16/2021,Thomas H Tuberville,XLY,"$15,001 - $50,000",Purchase
07/16/2021,Thomas H Tuberville,MTUM,"$15,001 - $50,000",Purchase
07/16/2021,Thomas H Tuberville,SQ,"$15,001 - $50,000",Purchase
07/16/2021,Thomas H Tuberville,DTD,"$15,001 - $50,000",Purchase
07/26/2021,Shelley M Capito,RDSA,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Shelley M Capito,IBM,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Shelley M Capito,INTC,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Shelley M Capito,C,"$1,001 - $15,000",Sale (Partial)
07/30/2021,John W Hickenlooper,PINS,"$15,001 - $50,000",Purchase
07/27/2021,John W Hickenlooper,SNAP,"$15,001 - $50,000",Sale (Partial)
12/22/2020,Patrick J Toomey,TSLA,"$1,001 - $15,000",Sale (Partial)
12/22/2020,Patrick J Toomey,SHOP,"$1,001 - $15,000",Purchase
07/21/2021,Gary C Peters,O,"$15,001 - $50,000",Purchase
07/26/2021,Thomas R Carper,IJS,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Thomas R Carper,IVV,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Thomas R Carper,ABYIX,"$1,001 - $15,000",Purchase
07/26/2021,Thomas R Carper,CFA,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Thomas R Carper,GLD,"$1,001 - $15,000",Purchase
07/26/2021,Thomas R Carper,FDN,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Thomas R Carper,LUBFX,"$1,001 - $15,000",Purchase
07/26/2021,Thomas R Carper,DGRS,"$1,001 - $15,000",Purchase
07/26/2021,Thomas R Carper,GBIL,"$1,001 - $15,000",Purchase
07/26/2021,Thomas R Carper,FINX,"$1,001 - $15,000",Purchase
07/26/2021,Thomas R Carper,NXTG,"$1,001 - $15,000",Purchase
07/26/2021,Thomas R Carper,FIMKX,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Thomas R Carper,GEMIX,"$1,001 - $15,000",Sale (Partial)
07/26/2021,Thomas R Carper,FCPIX,"$1,001 - $15,000",Purchase
07/08/2021,Thomas R Carper,JCI,"$1,001 - $15,000",Purchase
07/08/2021,Thomas R Carper,FAST,"$1,001 - $15,000",Purchase
06/24/2021,"Angus S King, Jr.",TMO,"$1,001 - $15,000",Purchase
06/24/2021,"Angus S King, Jr.",ADBE,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,ALGN,"$1,001 - $15,000",Purchase
04/05/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
01/25/2021,Thomas H Tuberville,BABA,"$15,001 - $50,000",Sale (Full)
01/21/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
01/21/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Purchase
01/15/2021,Thomas H Tuberville,SDOG,"$15,001 - $50,000",Purchase
01/13/2021,Thomas H Tuberville,QQQ,"$15,001 - $50,000",Sale (Full)
01/13/2021,Thomas H Tuberville,TDY,"$50,001 - $100,000",Sale (Full)
01/06/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Sale (Full)
01/06/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Sale (Full)
01/06/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Sale (Full)
01/06/2021,Thomas H Tuberville,AA,"$15,001 - $50,000",Purchase
01/06/2021,Thomas H Tuberville,AA,"$15,001 - $50,000",Purchase
01/05/2021,Thomas H Tuberville,FB,"$1,001 - $15,000",Sale (Full)
01/04/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
01/04/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
01/04/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
01/04/2021,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
01/04/2021,Thomas H Tuberville,WY,"$50,001 - $100,000",Sale (Full)
01/04/2021,Thomas H Tuberville,ONEQ,"$100,001 - $250,000",Sale (Full)
01/04/2021,Thomas H Tuberville,DG,"$50,001 - $100,000",Sale (Full)
02/19/2021,Thomas H Tuberville,ADBE,"$1,001 - $15,000",Sale (Full)
02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
02/16/2021,Thomas H Tuberville,OXY,"$1,001 - $15,000",Sale (Full)
02/16/2021,Thomas H Tuberville,OXY,"$15,001 - $50,000",Purchase
02/11/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
02/10/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Purchase
02/10/2021,Thomas H Tuberville,ECOM,"$15,001 - $50,000",Purchase
02/10/2021,Thomas H Tuberville,ECOM,"$15,001 - $50,000",Purchase
02/09/2021,Thomas H Tuberville,VEEV,"$1,001 - $15,000",Purchase
02/08/2021,Thomas H Tuberville,F,"$1,001 - $15,000",Sale (Full)
02/04/2021,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Sale (Full)
02/04/2021,Thomas H Tuberville,SSYS,"$1,001 - $15,000",Sale (Full)
02/03/2021,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Purchase
02/02/2021,Thomas H Tuberville,CSX,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,WST,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,WAL,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,WAT,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,VMW,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,MMM,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,TER,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,SNA,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,SIVB,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,SWKS,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,SEIC,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,ROK,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,REGN,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,DGX,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,QCOM,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,PYPL,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,ODFL,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,NDSN,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,NTES,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,MRK,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,JNJ,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,INTU,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,IDXX,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,IEX,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,IEX,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,HON,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,HSY,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,GGG,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,GNTX,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,FTNT,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,EA,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,EBAY,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,EW,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,DECK,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,CNR,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,CL,"$1,001 - $15,000",Sale (Full)
03/29/2021,Thomas H Tuberville,CLX,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,CHE,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,CE,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,BIO,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,BHP,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,ATHM,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,AME,"$1,001 - $15,000",Purchase
03/29/2021,Thomas H Tuberville,GOOGL,"$1,001 - $15,000",Purchase
03/16/2021,Thomas H Tuberville,AA,"$15,001 - $50,000",Sale (Full)
03/16/2021,Thomas H Tuberville,AA,"$15,001 - $50,000",Sale (Full)
03/16/2021,Thomas H Tuberville,AA,"$1,001 - $15,000",Purchase
03/16/2021,Thomas H Tuberville,AA,"$100,001 - $250,000",Purchase
03/12/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
03/12/2021,Thomas H Tuberville,CLF,"$1,001 - $15,000",Sale (Full)
03/12/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Purchase
03/11/2021,Thomas H Tuberville,ADP,"$1,001 - $15,000",Sale (Full)
04/27/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
04/27/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
04/27/2021,Thomas H Tuberville,CALX,"$1,001 - $15,000",Sale (Full)
04/26/2021,Thomas H Tuberville,QQQ,"$1,001 - $15,000",Sale (Full)
04/21/2021,Thomas H Tuberville,CSX,"$1,001 - $15,000",Purchase
04/21/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
04/20/2021,Thomas H Tuberville,MSFT,"$1,001 - $15,000",Purchase
04/20/2021,Thomas H Tuberville,FB,"$1,001 - $15,000",Purchase
04/19/2021,Thomas H Tuberville,ECOM,"$1,001 - $15,000",Sale (Full)
04/19/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Sale (Full)
04/19/2021,Thomas H Tuberville,CLF,"$15,001 - $50,000",Sale (Full)
