,date,name,ticker,amount,type
339,04/16/2025,John Boozman,LRCX,"$1,001 - $15,000",Sale (Partial)
340,04/08/2025,John Boozman,JPM,"$1,001 - $15,000",Sale (Partial)
341,04/08/2025,John Boozman,IVW,"$1,001 - $15,000",Sale (Full)
342,04/09/2025,John Boozman,SHY,"$1,001 - $15,000",Sale (Partial)
343,04/16/2025,John Boozman,GILD,"$1,001 - $15,000",Sale (Full)
344,04/15/2025,John Boozman,BAC,"$1,001 - $15,000",Sale (Partial)
345,04/16/2025,John Boozman,AMAT,"$1,001 - $15,000",Sale (Partial)
346,04/16/2025,John Boozman,UNH,"$1,001 - $15,000",Purchase
347,04/16/2025,John Boozman,ORCL,"$1,001 - $15,000",Purchase
348,04/22/2025,John Boozman,MSFT,"$1,001 - $15,000",Purchase
349,04/16/2025,John Boozman,MSFT,"$1,001 - $15,000",Purchase
350,04/15/2025,John Boozman,META,"$1,001 - $15,000",Purchase
351,04/09/2025,John Boozman,HYG,"$1,001 - $15,000",Purchase
352,04/08/2025,John Boozman,COLPAL,"$1,001 - $15,000",Purchase
353,04/08/2025,John Boozman,FTGC,"$1,001 - $15,000",Purchase
354,04/08/2025,John Boozman,AVGO,"$1,001 - $15,000",Purchase
355,04/03/2025,Sheldon Whitehouse,HON,"$15,001 - $50,000",Sale (Full)
356,04/11/2025,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Sale (Partial)
357,04/14/2025,Sheldon Whitehouse,NVDA,"$15,001 - $50,000",Sale (Partial)
358,04/11/2025,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Sale (Partial)
359,04/14/2025,Sheldon Whitehouse,AAPL,"$15,001 - $50,000",Sale (Partial)
360,04/14/2025,Sheldon Whitehouse,SBUX,"$15,001 - $50,000",Sale (Partial)
361,04/29/2025,Sheldon Whitehouse,EL,"$1,001 - $15,000",Sale (Full)
362,04/08/2025,Markwayne Mullin,COP,"$15,001 - $50,000",Sale (Full)
363,04/08/2025,Markwayne Mullin,TMO,"$50,001 - $100,000",Sale (Full)
364,04/08/2025,Markwayne Mullin,TXN,"$15,001 - $50,000",Sale (Full)
365,04/08/2025,Markwayne Mullin,VLO,"$50,001 - $100,000",Sale (Full)
366,04/08/2025,Markwayne Mullin,ZTS,"$15,001 - $50,000",Sale (Full)
367,04/08/2025,Markwayne Mullin,CVX,"$15,001 - $50,000",Sale (Full)
368,04/08/2025,Markwayne Mullin,LRCX,"$50,001 - $100,000",Sale (Partial)
369,04/08/2025,Markwayne Mullin,ADBE,"$15,001 - $50,000",Sale (Full)
370,04/08/2025,Markwayne Mullin,AMAT,"$50,001 - $100,000",Sale (Partial)
371,04/08/2025,Markwayne Mullin,CSX,"$15,001 - $50,000",Sale (Full)
372,04/21/2025,John N Kennedy,NLY,"$1,001 - $15,000",Purchase
373,04/29/2025,Shelley M Capito,GOOGL,"$1,001 - $15,000",Purchase
374,04/11/2025,Shelley M Capito,TGT,"$1,001 - $15,000",Sale (Full)
375,04/10/2025,Shelley M Capito,NKE,"$1,001 - $15,000",Sale (Full)
376,04/09/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
377,04/07/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
378,04/03/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
379,04/02/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
380,03/31/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
381,03/17/2025,Bernie Moreno,BEEP,"$15,001 - $50,000",Sale (Full)
382,03/27/2025,David H McCormick,BITB,"$50,001 - $100,000",Purchase
383,03/25/2025,David H McCormick,BITB,"$50,001 - $100,000",Purchase
384,03/24/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
385,03/18/2025,John W Hickenlooper,FWONK,"$50,001 - $100,000",Sale (Partial)
386,03/19/2025,John Boozman,IVW,"$1,001 - $15,000",Sale (Partial)
387,03/19/2025,John Boozman,DTE,"$1,001 - $15,000",Sale (Full)
388,03/19/2025,John Boozman,TBLL,"$1,001 - $15,000",Purchase
389,03/05/2025,John Boozman,TBLL,"$1,001 - $15,000",Purchase
390,03/19/2025,John Boozman,AMAT,"$1,001 - $15,000",Purchase
391,03/19/2025,Markwayne Mullin,COF,"$15,001 - $50,000",Purchase
392,03/26/2025,Shelley M Capito,META,"$1,001 - $15,000",Purchase
393,03/26/2025,Shelley M Capito,CEG,"$1,001 - $15,000",Purchase
394,02/28/2025,David H McCormick,GS,"$1,000,001 - $5,000,000",Sale (Partial)
395,03/20/2025,David H McCormick,BITB,"$50,001 - $100,000",Purchase
396,03/13/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
397,03/11/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
398,03/10/2025,David H McCormick,BITB,"$50,001 - $100,000",Purchase
399,03/05/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
400,03/03/2025,David H McCormick,BITB,"$50,001 - $100,000",Purchase
401,02/28/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
402,02/27/2025,David H McCormick,BITB,"$50,001 - $100,000",Purchase
403,02/11/2025,Tina Smith,PEP,"$100,001 - $250,000",Sale (Full)
404,02/11/2025,Tina Smith,GIS,"$100,001 - $250,000",Sale (Full)
405,02/26/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
406,02/25/2025,David H McCormick,BITB,"$50,001 - $100,000",Purchase
407,03/03/2025,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
408,02/18/2025,James Banks,YUM,"$1,001 - $15,000",Sale (Full)
409,02/04/2025,John Boozman,QSR,"$1,001 - $15,000",Sale (Full)
410,02/13/2025,John Boozman,PFE,"$1,001 - $15,000",Sale (Full)
411,02/05/2025,John Boozman,LRCX,"$1,001 - $15,000",Sale (Partial)
412,02/05/2025,John Boozman,JPM,"$1,001 - $15,000",Sale (Partial)
413,02/26/2025,John Boozman,IVW,"$1,001 - $15,000",Sale (Partial)
414,02/14/2025,John Boozman,IVW,"$1,001 - $15,000",Sale (Partial)
415,02/26/2025,John Boozman,FTGC,"$1,001 - $15,000",Sale (Partial)
416,02/26/2025,John Boozman,EMLP,"$1,001 - $15,000",Sale (Partial)
417,02/13/2025,John Boozman,DIS,"$1,001 - $15,000",Sale (Full)
418,02/05/2025,John Boozman,BAC,"$1,001 - $15,000",Sale (Partial)
419,02/25/2025,John Boozman,URNM,"$1,001 - $15,000",Purchase
420,02/26/2025,John Boozman,LITP,"$1,001 - $15,000",Purchase
421,02/26/2025,John Boozman,NVDA,"$1,001 - $15,000",Purchase
422,02/26/2025,John Boozman,MSI,"$1,001 - $15,000",Purchase
423,02/14/2025,John Boozman,MSFT,"$1,001 - $15,000",Purchase
424,02/05/2025,John Boozman,MSFT,"$1,001 - $15,000",Purchase
425,02/05/2025,John Boozman,MA,"$1,001 - $15,000",Purchase
426,02/26/2025,John Boozman,TBLL,"$1,001 - $15,000",Purchase
427,02/26/2025,John Boozman,ECL,"$1,001 - $15,000",Purchase
428,02/13/2025,John Boozman,BSX,"$1,001 - $15,000",Purchase
429,02/26/2025,John Boozman,AXP,"$1,001 - $15,000",Purchase
430,02/05/2025,John Boozman,AXP,"$1,001 - $15,000",Purchase
431,02/26/2025,John Boozman,AMZN,"$1,001 - $15,000",Purchase
432,02/04/2025,John Boozman,AMZN,"$1,001 - $15,000",Purchase
433,02/13/2025,John Boozman,GOOGL,"$1,001 - $15,000",Purchase
434,02/24/2025,Shelley M Capito,CMCSA,"$1,001 - $15,000",Sale (Full)
435,02/24/2025,Shelley M Capito,ACN,"$1,001 - $15,000",Sale (Partial)
436,02/24/2025,Shelley M Capito,ABT,"$1,001 - $15,000",Sale (Partial)
437,02/05/2025,Shelley M Capito,AAPL,"$1,001 - $15,000",Sale (Partial)
438,02/04/2025,Shelley M Capito,CEG,"$1,001 - $15,000",Purchase
439,02/04/2025,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
440,02/26/2025,David H McCormick,BITB,"$15,001 - $50,000",Purchase
441,02/25/2025,David H McCormick,BITB,"$50,001 - $100,000",Purchase
442,02/03/2025,Markwayne Mullin,WAB,"$1,001 - $15,000",Purchase
443,02/03/2025,Markwayne Mullin,PRMB,"$1,001 - $15,000",Purchase
444,02/03/2025,Markwayne Mullin,MTZ,"$1,001 - $15,000",Purchase
445,02/03/2025,Markwayne Mullin,LRN,"$1,001 - $15,000",Purchase
446,02/03/2025,Markwayne Mullin,IRM,"$1,001 - $15,000",Purchase
447,02/03/2025,Markwayne Mullin,GS,"$1,001 - $15,000",Purchase
448,02/03/2025,Markwayne Mullin,DELL,"$1,001 - $15,000",Purchase
449,02/03/2025,Markwayne Mullin,CRDO,"$1,001 - $15,000",Purchase
450,02/03/2025,Markwayne Mullin,COHR,"$1,001 - $15,000",Purchase
451,02/03/2025,Markwayne Mullin,AIT,"$1,001 - $15,000",Purchase
452,02/13/2025,Markwayne Mullin,VAW,"$100,001 - $250,000",Sale (Full)
453,02/13/2025,Markwayne Mullin,LHX,"$15,001 - $50,000",Purchase
454,02/13/2025,Markwayne Mullin,STZ,"$15,001 - $50,000",Sale (Partial)
455,02/13/2025,Markwayne Mullin,LPLA,"$50,001 - $100,000",Purchase
456,02/13/2025,Markwayne Mullin,ACN,"$50,001 - $100,000",Purchase
457,02/13/2025,Markwayne Mullin,IQV,"$15,001 - $50,000",Purchase
458,02/13/2025,Markwayne Mullin,TJX,"$15,001 - $50,000",Purchase
459,02/13/2025,Markwayne Mullin,AMD,"$50,001 - $100,000",Sale (Full)
460,02/13/2025,Markwayne Mullin,MSFT,"$50,001 - $100,000",Purchase
461,02/13/2025,Markwayne Mullin,AMZN,"$15,001 - $50,000",Purchase
462,02/13/2025,Markwayne Mullin,DHR,"$15,001 - $50,000",Sale (Full)
463,02/13/2025,Markwayne Mullin,HON,"$15,001 - $50,000",Sale (Full)
464,02/13/2025,Markwayne Mullin,PM,"$15,001 - $50,000",Purchase
465,02/13/2025,Markwayne Mullin,BRK,"$15,001 - $50,000",Sale (Partial)
466,01/22/2025,Ashley Moody,MU,"$50,001 - $100,000",Purchase
467,01/22/2025,Ashley Moody,AMAT,"$100,001 - $250,000",Purchase
468,01/22/2025,Ashley Moody,HWM,"$50,001 - $100,000",Purchase
469,01/21/2025,Ashley Moody,OKTA,"$50,001 - $100,000",Sale (Full)
470,02/06/2025,Ron L Wyden,IRBT,"$1,001 - $15,000",Sale (Full)
471,02/06/2025,Ron L Wyden,SOLV,"$1,001 - $15,000",Sale (Full)
472,02/10/2025,Ron L Wyden,LLY,"$50,001 - $100,000",Sale (Full)
473,01/22/2025,Ron L Wyden,LLY,"$50,001 - $100,000",Purchase
474,01/10/2025,Thomas H Tuberville,TSCO,"$15,001 - $50,000",Sale (Full)
475,01/10/2025,Thomas H Tuberville,CARR,"$1,001 - $15,000",Sale (Full)
476,01/10/2025,Thomas H Tuberville,TXN,"$15,001 - $50,000",Sale (Full)
477,01/10/2025,Thomas H Tuberville,DEO,"$15,001 - $50,000",Sale (Full)
478,01/10/2025,Thomas H Tuberville,MSFT,"$15,001 - $50,000",Sale (Full)
479,01/10/2025,Thomas H Tuberville,AAPL,"$15,001 - $50,000",Sale (Full)
480,01/17/2025,Shelley M Capito,PSX,"$1,001 - $15,000",Sale (Partial)
481,01/17/2025,Shelley M Capito,JPM,"$1,001 - $15,000",Sale (Partial)
482,01/17/2025,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
483,01/17/2025,Shelley M Capito,LOW,"$1,001 - $15,000",Sale (Partial)
484,01/17/2025,Shelley M Capito,ITW,"$1,001 - $15,000",Sale (Partial)
485,01/17/2025,Shelley M Capito,GWW,"$1,001 - $15,000",Sale (Partial)
486,01/17/2025,Shelley M Capito,CB,"$1,001 - $15,000",Sale (Partial)
487,01/17/2025,Shelley M Capito,BLK,"$1,001 - $15,000",Sale (Partial)
488,01/17/2025,Shelley M Capito,AAPL,"$1,001 - $15,000",Sale (Partial)
489,01/17/2025,Shelley M Capito,AFL,"$1,001 - $15,000",Sale (Partial)
490,01/03/2025,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
491,01/16/2025,David H McCormick,RUM,"$1,000,001 - $5,000,000",Sale (Full)
492,01/16/2025,John Boozman,SPY,"$1,001 - $15,000",Sale (Full)
493,01/28/2025,John Boozman,IVW,"$1,001 - $15,000",Sale (Partial)
494,01/14/2025,John Boozman,QQQ,"$1,001 - $15,000",Sale (Full)
495,01/28/2025,John Boozman,HPQ,"$1,001 - $15,000",Sale (Full)
496,01/14/2025,John Boozman,EBAY,"$1,001 - $15,000",Sale (Full)
497,01/14/2025,John Boozman,CSCO,"$1,001 - $15,000",Sale (Full)
498,01/14/2025,John Boozman,CRM,"$1,001 - $15,000",Purchase
499,01/14/2025,John Boozman,NVDA,"$1,001 - $15,000",Purchase
500,01/28/2025,John Boozman,NRG,"$1,001 - $15,000",Purchase
501,01/14/2025,John Boozman,MA,"$1,001 - $15,000",Purchase
502,01/28/2025,John Boozman,TBLL,"$1,001 - $15,000",Purchase
503,01/16/2025,John Boozman,TBLL,"$1,001 - $15,000",Purchase
504,01/07/2025,Marco Rubio,CSCO,"$1,001 - $15,000",Sale (Full)
505,01/07/2025,Marco Rubio,KO,"$1,001 - $15,000",Sale (Full)
506,01/08/2025,Markwayne Mullin,ABT,"$1,001 - $15,000",Sale (Full)
507,01/08/2025,Markwayne Mullin,IEFA,"$15,001 - $50,000",Sale (Partial)
508,01/08/2025,Markwayne Mullin,EZU,"$15,001 - $50,000",Sale (Partial)
509,01/02/2025,Markwayne Mullin,WAB,"$15,001 - $50,000",Purchase
510,01/02/2025,Markwayne Mullin,PRMB,"$15,001 - $50,000",Purchase
511,01/02/2025,Markwayne Mullin,MTZ,"$15,001 - $50,000",Purchase
512,01/02/2025,Markwayne Mullin,LRN,"$15,001 - $50,000",Purchase
513,01/02/2025,Markwayne Mullin,IRM,"$15,001 - $50,000",Purchase
514,01/02/2025,Markwayne Mullin,GS,"$15,001 - $50,000",Purchase
515,01/02/2025,Markwayne Mullin,DELL,"$15,001 - $50,000",Purchase
516,01/02/2025,Markwayne Mullin,CRDO,"$15,001 - $50,000",Purchase
517,01/02/2025,Markwayne Mullin,COHR,"$15,001 - $50,000",Purchase
518,01/02/2025,Markwayne Mullin,AIT,"$15,001 - $50,000",Purchase
519,01/02/2025,Markwayne Mullin,WAB,"$15,001 - $50,000",Purchase
520,01/02/2025,Markwayne Mullin,PRMB,"$15,001 - $50,000",Purchase
521,01/02/2025,Markwayne Mullin,MTZ,"$15,001 - $50,000",Purchase
522,01/02/2025,Markwayne Mullin,LRN,"$15,001 - $50,000",Purchase
523,01/02/2025,Markwayne Mullin,IRM,"$15,001 - $50,000",Purchase
524,01/02/2025,Markwayne Mullin,GS,"$15,001 - $50,000",Purchase
525,01/02/2025,Markwayne Mullin,DELL,"$15,001 - $50,000",Purchase
526,01/02/2025,Markwayne Mullin,CRDO,"$15,001 - $50,000",Purchase
527,01/02/2025,Markwayne Mullin,COHR,"$15,001 - $50,000",Purchase
528,01/02/2025,Markwayne Mullin,AIT,"$15,001 - $50,000",Purchase
529,01/02/2025,"William F Hagerty, IV",AHL-C,"$15,001 - $50,000",Sale (Full)
530,12/16/2024,"Jerry Moran,",BRK.B,"$1,001 - $15,000",Purchase
531,12/23/2024,John Boozman,AMAT,"$1,001 - $15,000",Sale (Partial)
532,01/06/2025,Sheldon Whitehouse,NVDA,"$15,001 - $50,000",Sale (Partial)
533,12/19/2024,Sheldon Whitehouse,LRCX,"$15,001 - $50,000",Sale (Full)
534,12/19/2024,Sheldon Whitehouse,AAPL,"$15,001 - $50,000",Sale (Partial)
535,12/27/2024,Shelley M Capito,GE,"$1,001 - $15,000",Purchase
536,12/20/2024,Shelley M Capito,UNH,"$1,001 - $15,000",Sale (Partial)
537,12/13/2024,Shelley M Capito,LOW,"$1,001 - $15,000",Sale (Partial)
538,12/12/2024,Shelley M Capito,AVGO,"$1,001 - $15,000",Purchase
539,12/16/2024,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
540,12/02/2024,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
541,12/26/2024,Markwayne Mullin,VNQ,"$1,001 - $15,000",Purchase
542,12/26/2024,Markwayne Mullin,PCLPX,"$250,001 - $500,000",Purchase
543,12/26/2024,Markwayne Mullin,CFSSX,"$100,001 - $250,000",Purchase
544,12/26/2024,Markwayne Mullin,GICIX,"$50,001 - $100,000",Purchase
545,12/26/2024,Markwayne Mullin,PDBC,"$250,001 - $500,000",Sale (Full)
546,12/26/2024,Markwayne Mullin,IEMG,"$50,001 - $100,000",Purchase
547,12/13/2024,Thomas R Carper,AY,"$1,001 - $15,000",Sale (Full)
548,07/30/2024,Markwayne Mullin,LRN,"$1,001 - $15,000",Purchase
549,12/18/2024,Markwayne Mullin,SFM,"$15,001 - $50,000",Sale (Full)
550,12/18/2024,Markwayne Mullin,OLLI,"$15,001 - $50,000",Sale (Full)
551,12/18/2024,Markwayne Mullin,LRN,"$15,001 - $50,000",Sale (Full)
552,12/18/2024,Markwayne Mullin,GS,"$15,001 - $50,000",Sale (Full)
553,12/18/2024,Markwayne Mullin,FRPT,"$15,001 - $50,000",Sale (Full)
554,12/18/2024,Markwayne Mullin,ETN,"$15,001 - $50,000",Sale (Full)
555,12/18/2024,Markwayne Mullin,ETN,"$1,001 - $15,000",Sale (Full)
556,12/18/2024,Markwayne Mullin,ELF,"$1,001 - $15,000",Sale (Full)
557,12/18/2024,Markwayne Mullin,CYBR,"$15,001 - $50,000",Sale (Full)
558,12/18/2024,Markwayne Mullin,BMI,"$15,001 - $50,000",Sale (Full)
559,12/18/2024,Markwayne Mullin,AXON,"$15,001 - $50,000",Sale (Full)
560,12/18/2024,Markwayne Mullin,SFM,"$15,001 - $50,000",Sale (Full)
561,12/18/2024,Markwayne Mullin,OLLI,"$15,001 - $50,000",Sale (Full)
562,12/18/2024,Markwayne Mullin,LRN,"$1,001 - $15,000",Sale (Full)
563,12/18/2024,Markwayne Mullin,GS,"$1,001 - $15,000",Sale (Full)
564,12/18/2024,Markwayne Mullin,FRPT,"$15,001 - $50,000",Sale (Full)
565,12/18/2024,Markwayne Mullin,ELF,"$1,001 - $15,000",Sale (Full)
566,12/18/2024,Markwayne Mullin,CYBR,"$1,001 - $15,000",Sale (Full)
567,12/18/2024,Markwayne Mullin,BMI,"$1,001 - $15,000",Sale (Full)
568,12/18/2024,Markwayne Mullin,AXON,"$15,001 - $50,000",Sale (Full)
569,12/11/2024,Markwayne Mullin,ABT,"$15,001 - $50,000",Sale (Partial)
570,12/11/2024,Markwayne Mullin,PEP,"$15,001 - $50,000",Sale (Full)
571,12/11/2024,Markwayne Mullin,AMAT,"$15,001 - $50,000",Purchase
572,12/13/2024,"William F Hagerty, IV",EQC,"$1,001 - $15,000",Sale (Full)
573,11/27/2024,Markwayne Mullin,IEFA,"$100,001 - $250,000",Purchase
574,11/27/2024,Markwayne Mullin,IEMG,"$1,001 - $15,000",Purchase
575,11/27/2024,Markwayne Mullin,EZU,"$100,001 - $250,000",Purchase
576,11/20/2024,John Boozman,VWO,"$1,001 - $15,000",Sale (Partial)
577,11/20/2024,John Boozman,SWKS,"$1,001 - $15,000",Sale (Full)
578,11/20/2024,John Boozman,BBEU,"$1,001 - $15,000",Sale (Partial)
579,11/13/2024,John Boozman,SPY,"$1,001 - $15,000",Purchase
580,11/20/2024,John Boozman,AAXJ,"$1,001 - $15,000",Purchase
581,11/19/2024,Sheldon Whitehouse,MET,"$1,001 - $15,000",Sale (Full)
582,11/18/2024,Sheldon Whitehouse,KVUE,"$1,001 - $15,000",Sale (Full)
583,11/12/2024,Markwayne Mullin,PCLPX,"$15,001 - $50,000",Sale (Partial)
584,10/29/2024,Markwayne Mullin,HIYS,"$250,001 - $500,000",Purchase
585,11/12/2024,Tina Smith,TCMD,"$50,001 - $100,000",Purchase
586,10/29/2024,Thomas H Tuberville,ADBE,"$15,001 - $50,000",Sale (Full)
587,10/29/2024,Thomas H Tuberville,AAPL,"$15,001 - $50,000",Sale (Full)
588,10/29/2024,Thomas H Tuberville,CTVA,"$1,001 - $15,000",Sale (Full)
589,10/29/2024,Thomas H Tuberville,HON,"$15,001 - $50,000",Sale (Full)
590,10/29/2024,Thomas H Tuberville,JNJ,"$15,001 - $50,000",Sale (Full)
591,10/29/2024,Thomas H Tuberville,KMB,"$15,001 - $50,000",Sale (Full)
592,10/29/2024,Thomas H Tuberville,MCD,"$15,001 - $50,000",Sale (Full)
593,10/29/2024,Thomas H Tuberville,MSFT,"$15,001 - $50,000",Sale (Full)
594,10/29/2024,Thomas H Tuberville,OC,"$15,001 - $50,000",Sale (Full)
595,10/29/2024,Thomas H Tuberville,TRV,"$15,001 - $50,000",Sale (Full)
596,10/31/2024,Gary C Peters,LEG,"$1,001 - $15,000",Sale (Full)
597,10/31/2024,Gary C Peters,LW,"$1,001 - $15,000",Sale (Full)
598,10/17/2024,Gary C Peters,IVZ,"$1,001 - $15,000",Sale (Full)
599,10/08/2024,Shelley M Capito,CSL,"$1,001 - $15,000",Purchase
600,07/30/2024,Markwayne Mullin,LRN,"$1,001 - $15,000",Purchase
601,10/08/2024,Sheldon Whitehouse,KO,"$1,001 - $15,000",Purchase
602,10/28/2024,Sheldon Whitehouse,TSLA,"$100,001 - $250,000",Sale (Full)
603,10/08/2024,Sheldon Whitehouse,CELH,"$1,001 - $15,000",Sale (Full)
604,10/29/2024,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Sale (Partial)
605,10/29/2024,Sheldon Whitehouse,VZ,"$1,001 - $15,000",Sale (Partial)
606,10/29/2024,Sheldon Whitehouse,MA,"$1,001 - $15,000",Sale (Partial)
607,10/29/2024,Sheldon Whitehouse,DIS,"$1,001 - $15,000",Sale (Full)
608,10/29/2024,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Sale (Partial)
609,10/29/2024,Sheldon Whitehouse,VZ,"$1,001 - $15,000",Sale (Partial)
610,10/29/2024,Sheldon Whitehouse,HON,"$1,001 - $15,000",Sale (Partial)
611,10/29/2024,Sheldon Whitehouse,MA,"$1,001 - $15,000",Sale (Partial)
612,10/11/2024,Sheldon Whitehouse,TSLA,"$15,001 - $50,000",Sale (Partial)
613,10/28/2024,Sheldon Whitehouse,TSLA,"$15,001 - $50,000",Sale (Full)
614,10/30/2024,Sheldon Whitehouse,LLY,"$15,001 - $50,000",Purchase
615,09/26/2024,John Boozman,FI,"$1,001 - $15,000",Sale (Partial)
616,09/09/2024,John Boozman,VEA,"$1,001 - $15,000",Sale (Partial)
617,09/06/2024,John Boozman,VNQI,"$1,001 - $15,000",Sale (Partial)
618,09/09/2024,John Boozman,MDY,"$1,001 - $15,000",Sale (Partial)
619,09/06/2024,John Boozman,TPYP,"$15,001 - $50,000",Sale (Partial)
620,10/06/2024,John Boozman,IVV,"$1,001 - $15,000",Sale (Partial)
621,10/09/2024,John Boozman,IWM,"$1,001 - $15,000",Sale (Partial)
622,09/09/2024,John Boozman,EFA,"$1,001 - $15,000",Sale (Partial)
623,09/06/2024,John Boozman,EMLP,"$1,001 - $15,000",Sale (Partial)
624,09/06/2024,John Boozman,WWSYX,"$1,001 - $15,000",Sale (Partial)
625,09/06/2024,John Boozman,SCHP,"$1,001 - $15,000",Purchase
626,09/06/2024,John Boozman,JMBS,"$1,001 - $15,000",Purchase
627,09/06/2024,John Boozman,IVV,"$1,001 - $15,000",Purchase
628,09/06/2024,John Boozman,IEF,"$1,001 - $15,000",Purchase
629,09/06/2024,John Boozman,SHY,"$1,001 - $15,000",Purchase
630,09/06/2024,John Boozman,TLH,"$1,001 - $15,000",Purchase
631,09/06/2024,John Boozman,CMBS,"$1,001 - $15,000",Purchase
632,09/06/2024,John Boozman,IEI,"$1,001 - $15,000",Purchase
633,09/06/2024,John Boozman,TLT,"$1,001 - $15,000",Purchase
634,09/06/2024,John Boozman,MBB,"$1,001 - $15,000",Purchase
635,09/06/2024,John Boozman,AGZ,"$1,001 - $15,000",Purchase
636,09/06/2024,John Boozman,TBLL,"$15,001 - $50,000",Purchase
637,09/06/2024,John Boozman,GIGB,"$1,001 - $15,000",Purchase
638,09/06/2024,John Boozman,FTGC,"$15,001 - $50,000",Purchase
639,09/06/2024,John Boozman,PPLT,"$1,001 - $15,000",Purchase
640,09/06/2024,John Boozman,PALL,"$1,001 - $15,000",Purchase
641,09/09/2024,John W Hickenlooper,"LSXMK
SIRI","$100,001 - $250,000",Exchange
642,09/06/2024,John W Hickenlooper,LSXMK,"$100,001 - $250,000",Sale (Partial)
643,09/12/2024,John W Hickenlooper,CMG,"$100,001 - $250,000",Sale (Partial)
644,09/17/2024,Sheldon Whitehouse,AMGN,"$1,001 - $15,000",Sale (Partial)
645,09/25/2024,Shelley M Capito,NSC,"$1,001 - $15,000",Sale (Full)
646,09/20/2024,Shelley M Capito,NKE,"$1,001 - $15,000",Sale (Partial)
647,09/20/2024,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
648,09/20/2024,Shelley M Capito,GWW,"$1,001 - $15,000",Sale (Partial)
649,09/20/2024,Shelley M Capito,AAPL,"$1,001 - $15,000",Sale (Partial)
650,09/20/2024,Shelley M Capito,ACN,"$1,001 - $15,000",Sale (Partial)
651,08/20/2024,Markwayne Mullin,EW,"$15,001 - $50,000",Sale (Partial)
652,08/20/2024,Markwayne Mullin,IQV,"$15,001 - $50,000",Purchase
653,08/20/2024,Markwayne Mullin,SBUX,"$15,001 - $50,000",Sale (Partial)
654,08/20/2024,Markwayne Mullin,TJX,"$15,001 - $50,000",Purchase
655,08/30/2024,John W Hickenlooper,BATRK,"$50,001 - $100,000",Sale (Full)
656,08/28/2024,John W Hickenlooper,BATRK,"$250,001 - $500,000",Sale (Full)
657,08/28/2024,John W Hickenlooper,BATRK,"$100,001 - $250,000",Purchase
658,09/01/2024,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
659,08/05/2024,Susan M Collins,GL,"$15,001 - $50,000",Sale (Full)
660,08/26/2024,Thomas H Tuberville,AAPL,"$15,001 - $50,000",Sale (Full)
661,08/26/2024,Thomas H Tuberville,MDT,"$15,001 - $50,000",Sale (Full)
662,08/26/2024,Thomas H Tuberville,CVS,"$1,001 - $15,000",Sale (Full)
663,08/26/2024,Thomas H Tuberville,UPS,"$15,001 - $50,000",Sale (Full)
664,08/26/2024,Thomas H Tuberville,EIBLX,"$50,001 - $100,000",Sale (Full)
665,08/26/2024,Thomas H Tuberville,ABNFX,"$50,001 - $100,000",Purchase
666,07/25/2024,John W Hickenlooper,LINE,"$50,001 - $100,000",Purchase
667,08/28/2024,Shelley M Capito,NKE,"$1,001 - $15,000",Purchase
668,08/27/2024,Shelley M Capito,AVGO,"$1,001 - $15,000",Purchase
669,08/22/2024,Shelley M Capito,NSC,"$1,001 - $15,000",Sale (Partial)
670,08/15/2024,Sheldon Whitehouse,SNOW,"$1,001 - $15,000",Sale (Full)
671,07/29/2024,"Jerry Moran,",BRK.B,"$1,001 - $15,000",Sale (Partial)
672,07/29/2024,"Jerry Moran,",BRK.B,"$1,001 - $15,000",Sale (Partial)
673,07/29/2024,"Jerry Moran,",BRK.B,"$1,001 - $15,000",Sale (Partial)
674,07/29/2024,"Jerry Moran,",BRK.B,"$15,001 - $50,000",Sale (Partial)
