,date,name,ticker,amount,type
3876,07/25/2018,Shelley M Capito,ENB,"$1,001 - $15,000",Sale (Partial)
3877,01/27/2017,Patrick J Toomey,VZ,"$15,001 - $50,000",Sale (Full)
3878,01/25/2017,Patrick J Toomey,T,"$15,001 - $50,000",Purchase
3879,01/25/2017,Patrick J Toomey,BAC,"$15,001 - $50,000",Purchase
3880,02/13/2017,Patrick J Toomey,GE,"$1,001 - $15,000",Purchase
3881,02/22/2017,Patrick J Toomey,TRV,"$1,001 - $15,000",Purchase
3882,02/22/2017,Patrick J Toomey,DD,"$15,001 - $50,000",Purchase
3883,03/08/2017,Patrick J Toomey,SPY,"$1,001 - $15,000",Purchase
3884,08/07/2017,Patrick J Toomey,T,"$15,001 - $50,000",Sale (Full)
3885,01/08/2018,Patrick J Toomey,PFS,"$1,001 - $15,000",Sale (Full)
3886,01/08/2018,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
3887,01/05/2018,Patrick J Toomey,PFS,"$1,001 - $15,000",Sale (Partial)
3888,12/07/2017,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
3889,12/07/2017,Patrick J Toomey,GE,"$15,001 - $50,000",Purchase
3890,12/06/2017,Patrick J Toomey,GE,"$15,001 - $50,000",Purchase
3891,11/30/2017,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
3892,11/17/2017,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
3893,11/15/2017,Patrick J Toomey,REVB,"$1,001 - $15,000",Sale (Partial)
3894,08/03/2017,Patrick J Toomey,PHLD,"$50,001 - $100,000",Purchase
3895,05/18/2017,Patrick J Toomey,GE,"$1,001 - $15,000",Sale (Full)
3896,08/16/2018,James M Inhofe,INTU,"$50,001 - $100,000",Purchase
3897,08/16/2018,James M Inhofe,BKNG,"$50,001 - $100,000",Sale (Full)
3898,07/26/2018,James M Inhofe,DHR,"$50,001 - $100,000",Purchase
3899,08/14/2018,James M Inhofe,BAM,"$15,001 - $50,000",Sale (Partial)
3900,07/26/2018,James M Inhofe,BFAM,"$15,001 - $50,000",Sale (Partial)
3901,07/26/2018,Tina Smith,IIN,"$100,001 - $250,000",Sale (Partial)
3902,08/27/2018,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
3903,08/24/2018,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
3904,08/24/2018,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
3905,08/20/2018,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
3906,08/20/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
3907,08/17/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3908,08/16/2018,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
3909,08/16/2018,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
3910,08/16/2018,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
3911,08/15/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3912,08/15/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
3913,08/14/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3914,08/13/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3915,08/10/2018,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Purchase
3916,08/10/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3917,08/10/2018,"David A Perdue , Jr","WPZ
WMB","$50,001 - $100,000",Exchange
3918,08/08/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3919,08/08/2018,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
3920,08/08/2018,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Purchase
3921,08/08/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
3922,08/08/2018,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Sale (Partial)
3923,08/07/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3924,08/07/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
3925,08/06/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3926,08/03/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
3927,08/03/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3928,08/03/2018,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Sale (Partial)
3929,08/03/2018,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Sale (Partial)
3930,08/03/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
3931,08/02/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
3932,08/01/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
3933,08/01/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
3934,08/01/2018,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Purchase
3935,08/22/2018,Patrick J Toomey,CAPL,"$1,001 - $15,000",Sale (Partial)
3936,08/09/2018,Patrick J Toomey,CAPL,"$1,001 - $15,000",Sale (Partial)
3937,08/02/2018,Patrick J Toomey,PG,"$15,001 - $50,000",Sale (Partial)
3938,08/28/2018,Sheldon Whitehouse,GS,"$1,001 - $15,000",Purchase
3939,08/28/2018,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
3940,08/28/2018,Sheldon Whitehouse,BABA,"$1,001 - $15,000",Purchase
3941,08/28/2018,Sheldon Whitehouse,LRCX,"$1,001 - $15,000",Purchase
3942,08/28/2018,Sheldon Whitehouse,WMT,"$1,001 - $15,000",Purchase
3943,08/28/2018,Sheldon Whitehouse,WMT,"$15,001 - $50,000",Purchase
3944,08/06/2018,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
3945,08/06/2018,Sheldon Whitehouse,BRK-B,"$1,001 - $15,000",Purchase
3946,08/01/2018,Patrick J Toomey,BBT,"$15,001 - $50,000",Purchase
3947,09/06/2018,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
3948,08/28/2018,"Angus S King, Jr.",NKE,"$1,001 - $15,000",Sale (Partial)
3949,08/28/2018,"Angus S King, Jr.",CB,"$1,001 - $15,000",Sale (Full)
3950,08/30/2018,Tina Smith,PODD,"$15,001 - $50,000",Sale (Partial)
3951,08/30/2018,Tina Smith,CUTR,"$100,001 - $250,000",Sale (Full)
3952,08/30/2018,Tina Smith,CUTR,"$1,001 - $15,000",Sale (Full)
3953,08/30/2018,Tina Smith,PODD,"$250,001 - $500,000",Sale (Full)
3954,08/28/2018,Pat Roberts,KSS,"$1,001 - $15,000",Purchase
3955,09/04/2018,Pat Roberts,NOC,"$1,001 - $15,000",Purchase
3956,08/28/2018,Pat Roberts,NOC,"$1,001 - $15,000",Purchase
3957,08/28/2018,Pat Roberts,AAPL,"$15,001 - $50,000",Purchase
3958,08/28/2018,Pat Roberts,NVDA,"$15,001 - $50,000",Purchase
3959,08/28/2018,Pat Roberts,NOC,"$1,001 - $15,000",Purchase
3960,08/24/2018,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
3961,08/24/2018,Pat Roberts,AAPL,"$15,001 - $50,000",Purchase
3962,08/29/2018,Pat Roberts,AMZN,"$15,001 - $50,000",Purchase
3963,10/01/2018,"David A Perdue , Jr",GPK,"$15,001 - $50,000",Sale (Partial)
3964,09/24/2018,"David A Perdue , Jr",MMP,"$1,001 - $15,000",Purchase
3965,09/24/2018,"David A Perdue , Jr",MMP,"$1,001 - $15,000",Purchase
3966,09/20/2018,"David A Perdue , Jr",SHLX,"$1,001 - $15,000",Purchase
3967,09/20/2018,"David A Perdue , Jr",SHLX,"$1,001 - $15,000",Purchase
3968,09/20/2018,"David A Perdue , Jr",SHLX,"$1,001 - $15,000",Purchase
3969,09/18/2018,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Sale (Partial)
3970,09/18/2018,"David A Perdue , Jr",EPD,"$1,001 - $15,000",Purchase
3971,09/17/2018,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
3972,09/17/2018,"David A Perdue , Jr",WMB,"$15,001 - $50,000",Sale (Partial)
3973,09/14/2018,"David A Perdue , Jr",WES,"$1,001 - $15,000",Sale (Partial)
3974,09/14/2018,"David A Perdue , Jr",ANDX,"$1,001 - $15,000",Purchase
3975,09/14/2018,"David A Perdue , Jr",WES,"$1,001 - $15,000",Sale (Partial)
3976,09/13/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
3977,09/13/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Sale (Partial)
3978,09/13/2018,"David A Perdue , Jr",DISCA,"$15,001 - $50,000",Sale (Partial)
3979,09/11/2018,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
3980,09/10/2018,"David A Perdue , Jr",EQM,"$1,001 - $15,000",Purchase
3981,09/10/2018,"David A Perdue , Jr",EQM,"$1,001 - $15,000",Purchase
3982,09/10/2018,"David A Perdue , Jr",OKE,"$1,001 - $15,000",Sale (Partial)
3983,09/10/2018,"David A Perdue , Jr",OKE,"$1,001 - $15,000",Sale (Partial)
3984,09/05/2018,"David A Perdue , Jr",AAPL,"$15,001 - $50,000",Sale (Partial)
3985,09/05/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
3986,09/19/2018,John Hoeven,FDX,"$50,001 - $100,000",Purchase
3987,09/25/2018,Patrick J Toomey,TBT,"$1,001 - $15,000",Sale (Full)
3988,09/14/2018,Patrick J Toomey,TBT,"$1,001 - $15,000",Sale (Partial)
3989,09/06/2018,Patrick J Toomey,GE,"$1,001 - $15,000",Sale (Full)
3990,09/25/2018,Daniel S Sullivan,RPM,"$1,001 - $15,000",Sale (Partial)
3991,10/10/2018,James M Inhofe,GE,"$50,001 - $100,000",Purchase
3992,10/09/2018,James M Inhofe,GOOGL,"$15,001 - $50,000",Sale (Partial)
3993,10/08/2018,James M Inhofe,LEA,"$15,001 - $50,000",Sale (Full)
3994,10/08/2018,James M Inhofe,APTV,"$15,001 - $50,000",Purchase
3995,09/28/2018,James M Inhofe,XPO,"$50,001 - $100,000",Sale (Full)
3996,05/07/2015,Patrick J Toomey,IBKC,"$15,001 - $50,000",Sale (Full)
3997,05/06/2015,Patrick J Toomey,IBKC,"$15,001 - $50,000",Sale (Partial)
3998,04/27/2015,Patrick J Toomey,PG,"$15,001 - $50,000",Purchase
3999,09/25/2018,Shelley M Capito,GILD,"$1,001 - $15,000",Purchase
4000,09/27/2018,Shelley M Capito,QCOM,"$1,001 - $15,000",Sale (Partial)
4001,09/27/2018,Shelley M Capito,WAB,"$1,001 - $15,000",Purchase
4002,10/12/2018,Pat Roberts,WMT,"$1,001 - $15,000",Purchase
4003,10/12/2018,Pat Roberts,FB,"$1,001 - $15,000",Purchase
4004,10/25/2017,William Cassidy,DIS,"$1,001 - $15,000",Purchase
4005,10/25/2017,William Cassidy,CVS,"$1,001 - $15,000",Purchase
4006,10/25/2017,William Cassidy,T,"$1,001 - $15,000",Purchase
4007,10/24/2017,William Cassidy,ABT,"$1,001 - $15,000",Sale (Partial)
4008,10/24/2017,William Cassidy,MDT,"$1,001 - $15,000",Purchase
4009,10/17/2017,William Cassidy,TGT,"$1,001 - $15,000",Sale (Full)
4010,10/31/2016,William Cassidy,TROW,"$1,001 - $15,000",Purchase
4011,10/25/2018,Daniel S Sullivan,RPM,"$50,001 - $100,000",Sale (Partial)
4012,10/02/2018,Daniel S Sullivan,IWF,"$1,001 - $15,000",Sale (Partial)
4013,10/19/2018,"David A Perdue , Jr","ETP
ET","$50,001 - $100,000",Exchange
4014,11/01/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
4015,11/01/2018,"David A Perdue , Jr",CBS,"$1,001 - $15,000",Sale (Partial)
4016,11/01/2018,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
4017,11/01/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Sale (Partial)
4018,11/01/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4019,11/01/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Sale (Partial)
4020,10/31/2018,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Sale (Partial)
4021,10/31/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
4022,10/31/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
4023,10/30/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4024,10/30/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4025,10/30/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4026,10/30/2018,"David A Perdue , Jr",GPK,"$15,001 - $50,000",Purchase
4027,10/30/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4028,10/30/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4029,10/29/2018,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Sale (Partial)
4030,10/29/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4031,10/29/2018,"David A Perdue , Jr",MRK,"$1,001 - $15,000",Sale (Partial)
4032,10/29/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4033,10/29/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4034,10/26/2018,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
4035,10/26/2018,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Purchase
4036,10/26/2018,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
4037,10/25/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4038,10/25/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4039,10/24/2018,"David A Perdue , Jr",PG,"$1,001 - $15,000",Purchase
4040,10/24/2018,"David A Perdue , Jr",JNJ,"$1,001 - $15,000",Purchase
4041,10/24/2018,"David A Perdue , Jr",CAT,"$1,001 - $15,000",Purchase
4042,10/24/2018,"David A Perdue , Jr",IP,"$15,001 - $50,000",Sale (Partial)
4043,10/24/2018,"David A Perdue , Jr",WMB,"$15,001 - $50,000",Sale (Partial)
4044,10/24/2018,"David A Perdue , Jr",RF,"$1,001 - $15,000",Purchase
4045,10/23/2018,"David A Perdue , Jr",VLP,"$1,001 - $15,000",Sale (Partial)
4046,10/23/2018,"David A Perdue , Jr",BAC,"$15,001 - $50,000",Purchase
4047,10/23/2018,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
4048,10/23/2018,"David A Perdue , Jr",RF,"$1,001 - $15,000",Purchase
4049,10/23/2018,"David A Perdue , Jr",BAC,"$15,001 - $50,000",Purchase
4050,10/22/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4051,10/19/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4052,10/18/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4053,10/17/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4054,10/15/2018,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Purchase
4055,10/12/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4056,10/10/2018,"David A Perdue , Jr",GM,"$15,001 - $50,000",Purchase
4057,10/10/2018,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
4058,10/10/2018,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Purchase
4059,10/10/2018,"David A Perdue , Jr",AXTA,"$1,001 - $15,000",Purchase
4060,10/10/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4061,10/09/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4062,10/09/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4063,10/08/2018,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Purchase
4064,10/05/2018,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Sale (Partial)
4065,10/04/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4066,10/03/2018,"David A Perdue , Jr",MRK,"$15,001 - $50,000",Sale (Partial)
4067,10/02/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4068,11/05/2018,James M Inhofe,AIG,"$50,001 - $100,000",Purchase
4069,10/31/2018,James M Inhofe,GE,"$15,001 - $50,000",Sale (Full)
4070,10/25/2018,James M Inhofe,XPO,"$50,001 - $100,000",Purchase
4071,10/25/2018,James M Inhofe,ISRG,"$15,001 - $50,000",Purchase
4072,10/25/2018,James M Inhofe,NTLA,"$15,001 - $50,000",Sale (Full)
4073,10/17/2018,James M Inhofe,ALB,"$15,001 - $50,000",Purchase
4074,10/11/2018,James M Inhofe,CRM,"$50,001 - $100,000",Sale (Full)
4075,10/31/2018,Shelley M Capito,"PX
LIN","$1,001 - $15,000",Exchange
4076,10/17/2018,Shelley M Capito,JNJ,"$1,001 - $15,000",Purchase
4077,10/16/2018,Shelley M Capito,JPM,"$1,001 - $15,000",Purchase
4078,10/31/2018,Susan M Collins,AON,"$1,001 - $15,000",Sale (Partial)
4079,10/02/2018,Susan M Collins,SBUX,"$15,001 - $50,000",Sale (Full)
4080,10/31/2018,Susan M Collins,"PX
LIN","$1,001 - $15,000",Exchange
4081,10/16/2018,Susan M Collins,HON,"$15,001 - $50,000",Sale (Full)
4082,10/16/2018,Susan M Collins,TJX,"$1,001 - $15,000",Purchase
4083,10/02/2018,Susan M Collins,AMZN,"$15,001 - $50,000",Purchase
4084,10/30/2018,Tina Smith,MSTY.PA,"$50,001 - $100,000",Purchase
4085,10/29/2018,Tina Smith,MSTY.PA,"$50,001 - $100,000",Purchase
4086,09/25/2018,Daniel S Sullivan,RPM,"$1,001 - $15,000",Sale (Partial)
4087,11/09/2018,Gary C Peters,GIS,"$1,001 - $15,000",Purchase
4088,10/30/2018,Gary C Peters,GE,"$1,001 - $15,000",Sale (Full)
4089,10/30/2018,Gary C Peters,T,"$1,001 - $15,000",Purchase
4090,10/17/2018,"Angus S King, Jr.",SLB,"$1,001 - $15,000",Sale (Partial)
4091,11/30/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4092,11/29/2018,"David A Perdue , Jr",KMI,"$15,001 - $50,000",Purchase
4093,11/29/2018,"David A Perdue , Jr",WMB,"$15,001 - $50,000",Sale (Partial)
4094,11/28/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
4095,11/28/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4096,11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
4097,11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
4098,11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
4099,11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
4100,11/27/2018,"David A Perdue , Jr",DISCA,"$15,001 - $50,000",Sale (Full)
4101,11/27/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4102,11/27/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4103,11/27/2018,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Purchase
4104,11/27/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4105,11/26/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4106,11/26/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4107,11/26/2018,"David A Perdue , Jr",DVN,"$50,001 - $100,000",Sale (Full)
4108,11/26/2018,"David A Perdue , Jr",SPY,"$500,001 - $1,000,000",Purchase
4109,11/26/2018,"David A Perdue , Jr",HBI,"$100,001 - $250,000",Sale (Full)
4110,11/26/2018,"David A Perdue , Jr",FDC,"$100,001 - $250,000",Sale (Full)
4111,11/26/2018,"David A Perdue , Jr",AXTA,"$100,001 - $250,000",Sale (Full)
4112,11/21/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4113,11/20/2018,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Sale (Full)
4114,11/20/2018,"David A Perdue , Jr",VLP,"$1,001 - $15,000",Sale (Partial)
4115,11/20/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4116,11/20/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4117,11/20/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4118,11/20/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4119,11/20/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
4120,11/20/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4121,11/19/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4122,11/19/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4123,11/19/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4124,11/19/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4125,11/19/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4126,11/16/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4127,11/15/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4128,11/15/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4129,11/15/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4130,11/14/2018,"David A Perdue , Jr",VLP,"$1,001 - $15,000",Sale (Partial)
4131,11/14/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4132,11/14/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4133,11/14/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4134,11/13/2018,"David A Perdue , Jr",KN,"$1,001 - $15,000",Sale (Partial)
4135,11/13/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4136,11/13/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4137,11/13/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4138,11/13/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4139,11/12/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4140,11/12/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4141,11/12/2018,"David A Perdue , Jr",KN,"$1,001 - $15,000",Sale (Partial)
4142,11/12/2018,"David A Perdue , Jr",LGF-B,"$1,001 - $15,000",Purchase
4143,11/12/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4144,11/12/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4145,11/09/2018,"David A Perdue , Jr",LGF-B,"$15,001 - $50,000",Purchase
4146,11/09/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4147,11/08/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4148,11/08/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4149,11/08/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4150,11/08/2018,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Sale (Partial)
4151,11/07/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4152,11/07/2018,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Sale (Partial)
4153,11/07/2018,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Sale (Partial)
4154,11/07/2018,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Sale (Partial)
4155,11/06/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4156,11/06/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4157,11/05/2018,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Sale (Partial)
4158,11/05/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
4159,11/05/2018,"David A Perdue , Jr",FDC,"$1,001 - $15,000",Purchase
4160,11/05/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4161,11/05/2018,"David A Perdue , Jr",MOS,"$1,001 - $15,000",Sale (Partial)
4162,11/05/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4163,11/05/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4164,11/02/2018,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
4165,11/02/2018,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
4166,11/02/2018,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Sale (Partial)
4167,10/31/2018,Shelley M Capito,"LIN
PX","$1,001 - $15,000",Exchange
4168,11/29/2018,Shelley M Capito,QCOM,"$1,001 - $15,000",Sale (Full)
4169,11/29/2018,Shelley M Capito,IBM,"$1,001 - $15,000",Sale (Full)
4170,11/12/2018,Shelley M Capito,INCY,"$1,001 - $15,000",Sale (Full)
4171,11/13/2018,Shelley M Capito,SHECY,"$1,001 - $15,000",Sale (Full)
4172,12/11/2018,James M Inhofe,RTN,"$50,001 - $100,000",Purchase
4173,11/16/2018,James M Inhofe,CELG,"$15,001 - $50,000",Sale (Partial)
4174,11/16/2018,James M Inhofe,APTV,"$15,001 - $50,000",Sale (Partial)
4175,11/28/2018,John F Reed,HOLX,"$1,001 - $15,000",Purchase
4176,11/28/2018,John F Reed,AGN,"$1,001 - $15,000",Sale (Full)
4177,11/16/2018,James M Inhofe,CELG,"$15,001 - $50,000",Sale (Partial)
4178,11/16/2018,James M Inhofe,APTV,"$15,001 - $50,000",Sale (Partial)
4179,12/05/2018,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
4180,11/19/2018,Sheldon Whitehouse,F,"$1,001 - $15,000",Sale (Partial)
4181,11/19/2018,Sheldon Whitehouse,KHC,"$1,001 - $15,000",Sale (Full)
4182,11/19/2018,Sheldon Whitehouse,IBM,"$1,001 - $15,000",Sale (Partial)
4183,11/19/2018,Sheldon Whitehouse,IBM,"$1,001 - $15,000",Sale (Partial)
4184,11/29/2018,Sheldon Whitehouse,"AET
CVS","$15,001 - $50,000",Exchange
4185,12/21/2018,Daniel S Sullivan,GFAFX,"$1,001 - $15,000",Purchase
4186,12/19/2018,Daniel S Sullivan,MALOX,"$1,001 - $15,000",Purchase
4187,12/21/2018,Susan M Collins,LIN,"$15,001 - $50,000",Sale (Full)
4188,12/21/2018,Susan M Collins,FB,"$1,001 - $15,000",Sale (Full)
4189,12/21/2018,Susan M Collins,XOM,"$1,001 - $15,000",Sale (Full)
4190,12/21/2018,Susan M Collins,ENB,"$15,001 - $50,000",Sale (Full)
4191,12/21/2018,Susan M Collins,CFR,"$1,001 - $15,000",Sale (Full)
